province_code,district_code,subdistrict_code,province_name,district_name,subdistrict_name
23,01,0700,ตราด,เมืองตราด,วังกระแจะ
23,01,0800,ตราด,เมืองตราด,ห้วยแร้ง
23,01,0900,ตราด,เมืองตราด,เนินทราย
23,01,1000,ตราด,เมืองตราด,ท่าพริก
23,01,1100,ตราด,เมืองตราด,ท่ากุ่ม
23,01,1200,ตราด,เมืองตราด,ตะกาง
23,01,1300,ตราด,เมืองตราด,ชำราก
23,01,1400,ตราด,เมืองตราด,แหลมกลัด
23,02,0100,ตราด,คลองใหญ่,คลองใหญ่
23,02,0200,ตราด,คลองใหญ่,ไม้รูด
23,02,0300,ตราด,คลองใหญ่,หาดเล็ก
23,03,0100,ตราด,เขาสมิง,เขาสมิง
23,03,0200,ตราด,เขาสมิง,แสนตุ้ง
23,03,0300,ตราด,เขาสมิง,วังตะเคียน
23,03,0400,ตราด,เขาสมิง,ท่าโสม
23,03,0500,ตราด,เขาสมิง,สะตอ
23,03,0600,ตราด,เขาสมิง,ประณีต
23,03,0700,ตราด,เขาสมิง,เทพนิมิต
23,03,0800,ตราด,เขาสมิง,ทุ่งนนทรี
23,04,0100,ตราด,บ่อไร่,บ่อพลอย
23,04,0200,ตราด,บ่อไร่,ช้างทูน
23,04,0300,ตราด,บ่อไร่,ด่านชุมพล
23,04,0400,ตราด,บ่อไร่,หนองบอน
23,04,0500,ตราด,บ่อไร่,นนทรีย์
23,05,0100,ตราด,แหลมงอบ,แหลมงอบ
23,05,0200,ตราด,แหลมงอบ,น้ำเชี่ยว
23,05,0300,ตราด,แหลมงอบ,บางปิด
23,05,0700,ตราด,แหลมงอบ,คลองใหญ่
23,06,0100,ตราด,กิ่งอำเภอเกาะกูด,เกาะหมาก
23,06,0200,ตราด,กิ่งอำเภอเกาะกูด,เกาะกูด
23,07,0100,ตราด,กิ่งอำเภอเกาะช้าง,เกาะช้าง
23,07,0200,ตราด,กิ่งอำเภอเกาะช้าง,เกาะช้างใต้
24,01,0100,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,หน้าเมือง
24,01,0200,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,ท่าไข่
24,01,0300,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บ้านใหม่
24,01,0400,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,คลองนา
24,01,0500,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บางตีนเป็ด
24,01,0600,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บางไผ่
24,01,0700,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,คลองจุกกระเฌอ
24,01,0800,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บางแก้ว
24,01,0900,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บางขวัญ
24,01,1000,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,คลองนครเนื่องเขต
24,01,1100,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,วังตะเคียน
24,01,1200,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,โสธร
24,01,1300,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บางพระ
24,01,1400,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บางกะไห
24,01,1500,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,หนามแดง
24,01,1600,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,คลองเปรง
24,01,1700,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,คลองอุดมชลจร
24,01,1800,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,คลองหลวงแพ่ง
24,01,1900,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,บางเตย
24,02,0100,ฉะเชิงเทรา,บางคล้า,บางคล้า
24,02,0400,ฉะเชิงเทรา,บางคล้า,บางสวน
24,02,0800,ฉะเชิงเทรา,บางคล้า,บางกระเจ็ด
24,02,0900,ฉะเชิงเทรา,บางคล้า,ปากน้ำ
24,02,1000,ฉะเชิงเทรา,บางคล้า,ท่าทองหลาง
24,02,1100,ฉะเชิงเทรา,บางคล้า,สาวชะโงก
24,02,1200,ฉะเชิงเทรา,บางคล้า,เสม็ดเหนือ
24,02,1300,ฉะเชิงเทรา,บางคล้า,เสม็ดใต้
24,02,1400,ฉะเชิงเทรา,บางคล้า,หัวไทร
24,03,0100,ฉะเชิงเทรา,บางน้ำเปรี้ยว,บางน้ำเปรี้ยว
24,03,0200,ฉะเชิงเทรา,บางน้ำเปรี้ยว,บางขนาก
24,03,0300,ฉะเชิงเทรา,บางน้ำเปรี้ยว,สิงโตทอง
24,03,0400,ฉะเชิงเทรา,บางน้ำเปรี้ยว,หมอนทอง
24,03,0500,ฉะเชิงเทรา,บางน้ำเปรี้ยว,บึงน้ำรักษ์
24,03,0600,ฉะเชิงเทรา,บางน้ำเปรี้ยว,ดอนเกาะกา
24,03,0700,ฉะเชิงเทรา,บางน้ำเปรี้ยว,โยธะกา
24,03,0800,ฉะเชิงเทรา,บางน้ำเปรี้ยว,ดอนฉิมพลี
24,03,0900,ฉะเชิงเทรา,บางน้ำเปรี้ยว,ศาลาแดง
24,03,1000,ฉะเชิงเทรา,บางน้ำเปรี้ยว,โพรงอากาศ
24,04,0100,ฉะเชิงเทรา,บางปะกง,บางปะกง
24,04,0200,ฉะเชิงเทรา,บางปะกง,ท่าสะอ้าน
24,04,0300,ฉะเชิงเทรา,บางปะกง,บางวัว
24,04,0400,ฉะเชิงเทรา,บางปะกง,บางสมัคร
24,04,0500,ฉะเชิงเทรา,บางปะกง,บางผึ้ง
24,04,0600,ฉะเชิงเทรา,บางปะกง,บางเกลือ
24,04,0700,ฉะเชิงเทรา,บางปะกง,สองคลอง
24,04,0800,ฉะเชิงเทรา,บางปะกง,หนองจอก
24,04,0900,ฉะเชิงเทรา,บางปะกง,พิมพา
24,04,1000,ฉะเชิงเทรา,บางปะกง,ท่าข้าม
24,04,1100,ฉะเชิงเทรา,บางปะกง,หอมศีล
24,04,1200,ฉะเชิงเทรา,บางปะกง,เขาดิน
24,05,0100,ฉะเชิงเทรา,บ้านโพธิ์,บ้านโพธิ์
24,05,0200,ฉะเชิงเทรา,บ้านโพธิ์,เกาะไร่
24,05,0300,ฉะเชิงเทรา,บ้านโพธิ์,คลองขุด
24,05,0400,ฉะเชิงเทรา,บ้านโพธิ์,คลองบ้านโพธิ์
24,05,0500,ฉะเชิงเทรา,บ้านโพธิ์,คลองประเวศ
24,05,0600,ฉะเชิงเทรา,บ้านโพธิ์,ดอนทราย
24,05,0700,ฉะเชิงเทรา,บ้านโพธิ์,เทพราช
24,05,0800,ฉะเชิงเทรา,บ้านโพธิ์,ท่าพลับ
24,05,0900,ฉะเชิงเทรา,บ้านโพธิ์,หนองตีนนก
24,05,1000,ฉะเชิงเทรา,บ้านโพธิ์,หนองบัว
24,05,1100,ฉะเชิงเทรา,บ้านโพธิ์,บางซ่อน
24,05,1200,ฉะเชิงเทรา,บ้านโพธิ์,บางกรูด
24,05,1300,ฉะเชิงเทรา,บ้านโพธิ์,แหลมประดู่
24,05,1400,ฉะเชิงเทรา,บ้านโพธิ์,ลาดขวาง
24,05,1500,ฉะเชิงเทรา,บ้านโพธิ์,สนามจันทร์
24,05,1600,ฉะเชิงเทรา,บ้านโพธิ์,แสนภูดาษ
24,05,1700,ฉะเชิงเทรา,บ้านโพธิ์,สิบเอ็ดศอก
24,06,0100,ฉะเชิงเทรา,พนมสารคาม,เกาะขนุน
24,06,0200,ฉะเชิงเทรา,พนมสารคาม,บ้านซ่อง
24,06,0300,ฉะเชิงเทรา,พนมสารคาม,พนมสารคาม
24,06,0400,ฉะเชิงเทรา,พนมสารคาม,เมืองเก่า
24,06,0500,ฉะเชิงเทรา,พนมสารคาม,หนองยาว
24,06,0600,ฉะเชิงเทรา,พนมสารคาม,ท่าถ่าน
